"study_id","contrast_id","contrast_definition","pairing_key","cell_class","scenario_id","n_x","n_y","moment_type","interval_id","p_min","p_max","reference_variant_id","comparison_variant_id","reference_cell_id","comparison_cell_id","metric_type","metric","expected_replications","reference_successful_replications","comparison_successful_replications","paired_successful_replications","metric_pair_denominator","reference_event_count","comparison_event_count","reference_only_event_count","comparison_only_event_count","disagreement_count","disagreement_rate","disagreement_wilson_lower","disagreement_wilson_upper","reference_mean","comparison_mean","mean_difference","difference_sd","paired_mcse","difference_q05","difference_q50","difference_q95"
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","root_error_conditional_on_isolation",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","root_isolation_maximum_bisections",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","root_isolation_maximum_bisections",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","root_isolation_maximum_bisections",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","root_multiplier_critical_value",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","root_multiplier_critical_value",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","root_multiplier_critical_value",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","root_multiplier_total_length",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","root_multiplier_total_length",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","root_multiplier_total_length",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","root_standard_error",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","root_standard_error",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","root_standard_error",254,254,254,254,0,,,,,,,,,,,,,,,,
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","tangency_global_outer_component_count_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,1,1,0,0,0,0,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","tangency_global_outer_component_count_conditional_on_continuum_band_coverage",254,254,254,254,243,,,,,,,,,1,1,0,0,0,0,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","tangency_global_outer_component_count_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,1,1,0,0,0,0,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","tangency_global_outer_hausdorff_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.45979345703125,0.459723551432292,-6.9905598958326e-05,0.000173902969802748,1.12253884317009e-05,-0.000420410156250062,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","tangency_global_outer_hausdorff_conditional_on_continuum_band_coverage",254,254,254,254,243,,,,,,,,,0.377633262602881,0.377529618377058,-0.000103644225823041,0.000254344826022494,1.63162281967861e-05,-0.000585937500000022,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","tangency_global_outer_hausdorff_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.305395182291667,0.305279541015625,-0.000115641276041667,0.000266671654489656,1.72135812790669e-05,-0.000576660156250136,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","tangency_global_outer_left_radius_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.329818359375,0.329725219726562,-9.31396484375011e-05,0.000253059076426126,1.63348931434169e-05,-0.000787109375000008,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","tangency_global_outer_left_radius_conditional_on_continuum_band_coverage",254,254,254,254,243,,,,,,,,,0.305935892489712,0.305774297518004,-0.000161594971707822,0.000337464358407604,2.16483486853927e-05,-0.00093749999999998,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","tangency_global_outer_left_radius_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.264972819010417,0.264705607096354,-0.000267211914062501,0.000381080618021471,2.45986481193265e-05,-0.00091845703125005,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","tangency_global_outer_right_radius_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.459048177083333,0.458993448893229,-5.4728190104159e-05,0.000133364104749634,8.60861594461993e-06,-0.000390624999999978,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","tangency_global_outer_right_radius_conditional_on_continuum_band_coverage",254,254,254,254,243,,,,,,,,,0.376602687757202,0.376527416087963,-7.52716692386782e-05,0.000169541491500091,1.08760917507098e-05,-0.000427734374999955,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","tangency_global_outer_right_radius_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.304559407552083,0.304446736653646,-0.000112670898437501,0.000247170547410834,1.59547902299188e-05,-0.000589843750000024,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","tangency_global_outer_total_length_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.788866536458333,0.788718668619792,-0.00014786783854166,0.000286524464531231,1.84950746568409e-05,-0.00089843749999996,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","tangency_global_outer_total_length_conditional_on_continuum_band_coverage",254,254,254,254,243,,,,,,,,,0.682538580246914,0.682301713605967,-0.000236866640946501,0.000407662190002817,2.61515416818398e-05,-0.000973632812500003,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","tangency_global_outer_total_length_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.5695322265625,0.56915234375,-0.000379882812500003,0.000511726142239964,3.30317804452392e-05,-0.00127099609374985,-0.00015625000000008,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","tangency_global_root_component_left_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.270181640625,0.270274780273437,9.31396484375011e-05,0.000253059076426126,1.63348931434169e-05,0,0,0.000787109375000007
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","tangency_global_root_component_left_conditional_on_continuum_band_coverage",254,254,254,254,243,,,,,,,,,0.294064107510288,0.294225702481996,0.000161594971707822,0.000337464358407604,2.16483486853927e-05,0,0,0.00093749999999998
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","tangency_global_root_component_left_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.335027180989583,0.335294392903646,0.000267211914062501,0.000381080618021471,2.45986481193265e-05,0,0,0.00091845703125005
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","tangency_global_root_component_left_radius_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.329818359375,0.329725219726562,-9.31396484375011e-05,0.000253059076426126,1.63348931434169e-05,-0.000787109375000008,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","tangency_global_root_component_left_radius_conditional_on_continuum_band_coverage",254,254,254,254,243,,,,,,,,,0.305935892489712,0.305774297518004,-0.000161594971707822,0.000337464358407604,2.16483486853927e-05,-0.00093749999999998,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","tangency_global_root_component_left_radius_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.264972819010417,0.264705607096354,-0.000267211914062501,0.000381080618021471,2.45986481193265e-05,-0.00091845703125005,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","tangency_global_root_component_length_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.788866536458333,0.788718668619792,-0.00014786783854166,0.000286524464531231,1.84950746568409e-05,-0.00089843749999996,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","tangency_global_root_component_length_conditional_on_continuum_band_coverage",254,254,254,254,243,,,,,,,,,0.682538580246914,0.682301713605967,-0.000236866640946501,0.000407662190002817,2.61515416818398e-05,-0.000973632812500003,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n8000","diagnostic","TANGENCY_SV_POWER",8000,8000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_005_TANGENCY_SV_POWER_n8000_depth6_reference","ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","continuous","tangency_global_root_component_length_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,0.5695322265625,0.56915234375,-0.000379882812500003,0.000511726142239964,3.30317804452392e-05,-0.00127099609374985,-0.00015625000000008,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n2000","diagnostic","TANGENCY_SV_POWER",2000,2000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","ED1_002_TANGENCY_SV_POWER_n2000_depth8_refined","continuous","tangency_global_root_component_right_conditional_on_continuum_band_coverage",254,254,254,254,240,,,,,,,,,1.05904817708333,1.05899344889323,-5.4728190104159e-05,0.000133364104749634,8.60861594461993e-06,-0.000390624999999978,0,0
"enclosure_depth_v001","depth8_refined_minus_depth6_reference","maximum continuum-enclosure depth 8 minus 6, with guard depth fixed at 6 and with identical samples, multipliers, B=999, bootstrap grid 0.005, enclosure grid 0.0025, node ceiling 57601, and every remaining inferential setting","ED1_TANGENCY_SV_POWER_n4000","diagnostic","TANGENCY_SV_POWER",4000,4000,"absolute","K1",0.25,1.5,"depth6_reference","depth8_refined","ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","continuous","tangency_global_root_component_right_conditional_on_continuum_band_coverage",254,254,254,254,243,,,,,,,,,0.976602687757202,0.976527416087963,-7.52716692386782e-05,0.000169541491500091,1.08760917507098e-05,-0.000427734374999955,0,0
